"year","industry_section","industry_division","industry_class","establishment_count","average_age","average_wage","wage","jobs","average_establishment_size","ID CNAE","color","icon"
2009,"Serviços Especializados","Publicidade e pesquisa de mercado","Outras atividades de publicidade",2,30,"774.66","6971.94",9,4,"73190","#cc0000","/static/img/icons/industry_section/industry_section_m.png"
2009,"Atividades Administrativas","Seleção e Agenciamento de Mão-de-obra","Locação de mão-de-obra temporária",2,34,"1007.17","133953.88",133,66,"78205","#b7834b","/static/img/icons/industry_section/industry_section_n.png"
2009,"Transporte e correio","Transporte Terrestre","Transporte rodoviário de carga",72,33,"986.11","608430.03",617,8,"49302","#9edae5","/static/img/icons/industry_section/industry_section_h.png"
2009,"Indústrias de Transformação","Produtos de metal","Produção de artefatos estampados de metal",4,27,"932.89","60638.48",65,16,"25322","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2009,"Comércio","Comércio Varejista","Varejo de tecidos e artigos de cama, mesa e banho",18,33,"641.21","27572.13",43,2,"47555","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2009,"Comércio","Comércio Varejista","Varejista de outros artigos de uso doméstico",16,31,"890.17","47179.19",53,3,"47598","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2009,"Comércio","Comércio Atacadista","Atacado materiais de construção",12,30,"1038.73","117376.78",113,9,"46796","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2009,"Atividades Administrativas","Aluguéis não-imobiliários","Aluguel de fitas de vídeo, DVDs e similares",5,34,"814.97","4889.83",6,1,"77225","#b7834b","/static/img/icons/industry_section/industry_section_n.png"
2009,"Outros Serviços","Organizações Associativas","Organizações políticas",1,35,"996.56","3986.24",4,4,"94928","#c7c7c7","/static/img/icons/industry_section/industry_section_s.png"
2009,"Serviços Especializados","Arquitetura e Engenharia","Arquitetura e engenharia",5,34,"981.03","9810.38",10,2,"71197","#cc0000","/static/img/icons/industry_section/industry_section_m.png"
2009,"Serviços Especializados","Arquitetura e Engenharia","Serviços de engenharia",4,31,"887.89","26636.85",30,7,"71120","#cc0000","/static/img/icons/industry_section/industry_section_m.png"
2009,"Atividades Administrativas","Serviços de Escritório","Outras atividades de serviços prestados às empresas",27,32,"784.44","70599.73",90,3,"82997","#b7834b","/static/img/icons/industry_section/industry_section_n.png"
2009,"Educação","Educação","Outras atividades de ensino",16,28,"707.66","80673.73",114,7,"85996","#d66011","/static/img/icons/industry_section/industry_section_p.png"
2009,"Educação","Educação","Educação infantil - creche",9,30,"572.81","37805.75",66,7,"85112","#d66011","/static/img/icons/industry_section/industry_section_p.png"
2009,"Saúde e serviços sociais","Saúde Humana","Atividades de apoio à gestão de saúde",2,34,"859.57","6017.03",7,3,"86607","#800000","/static/img/icons/industry_section/industry_section_q.png"
2009,"Indústrias de Transformação","Veículos Automotores","Fabricação de material elétrico e eletrônico para automóveis",1,24,"866.58","9532.45",11,11,"29450","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
