"year","industry_section","industry_division","industry_class","establishment_count","average_age","average_wage","wage","jobs","average_establishment_size","ID CNAE","color","icon"
2003,"Comércio","Comércio Varejista","Varejista de produtos de padaria, laticínio e doces",136,28,"454.83","357042.34",785,5,"47211","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Outros Serviços","Organizações Associativas","Associações de defesa de direitos sociais",336,33,"810.34","3665205.39",4523,13,"94308","#c7c7c7","/static/img/icons/industry_section/industry_section_s.png"
2003,"Saúde e serviços sociais","Saúde Humana Integradas com Assistência Social","Assistência psicossocial e à saúde",13,35,"1502.55","542420.71",361,27,"87204","#800000","/static/img/icons/industry_section/industry_section_q.png"
2003,"Alojamento e Alimentação","Alimentação","Restaurantes",954,29,"398.25","2573127.62",6461,6,"56112","#FFC41C","/static/img/icons/industry_section/industry_section_i.png"
2003,"Atividades Administrativas","Agências de viagens","Agências de viagens",94,31,"649.95","316529.06",487,5,"79112","#b7834b","/static/img/icons/industry_section/industry_section_n.png"
2003,"Comércio","Comércio Varejista","Varejo de peças e acessórios para aparelhos eletroeletrônicos",609,29,"627.31","1353740.32",2158,3,"47571","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Construção","Obras de Infra-estrutura","Construção de redes de água e esgoto",41,33,"718.67","337059.72",469,11,"42227","#E87600","/static/img/icons/industry_section/industry_section_f.png"
2003,"Saúde e serviços sociais","Saúde Humana","Serviços de remoção de pacientes",75,34,"1161.81","874847.88",753,10,"86224","#800000","/static/img/icons/industry_section/industry_section_q.png"
2003,"Indústrias de Transformação","Confecção e Vestuário","Confecção de peças do vestuário",65,35,519,"140650.6",271,4,"14126","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Serviços Especializados","Arquitetura e Engenharia","Serviços de arquitetura",84,32,"1349.97","1223081.12",906,10,"71111","#cc0000","/static/img/icons/industry_section/industry_section_m.png"
2003,"Transporte e correio","Transporte Terrestre","Transporte rodoviário coletivo de passageiros intermunicipal",27,36,"1025.78","1409431.38",1374,50,"49221","#9edae5","/static/img/icons/industry_section/industry_section_h.png"
2003,"Informação e Comunicação","Telecomunicações","Telecomunicações por fio",26,33,"2123.14","3186844.7",1501,57,"61108","#57D200","/static/img/icons/industry_section/industry_section_j.png"
2003,"Administração Pública","Administração Pública","Administração pública em geral",60,42,"1660.43","85866216.71",51713,861,"84116","#752277","/static/img/icons/industry_section/industry_section_o.png"
2003,"Indústrias de Transformação","Produtos eletrônicos","Fabricação de componentes eletrônicos",4,30,"875.86","32406.97",37,9,"26108","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Outros Serviços","Organizações Associativas","Associações profissionais",40,33,"1112.3","334803.26",301,7,"94120","#c7c7c7","/static/img/icons/industry_section/industry_section_s.png"
2003,"Atividades Administrativas","Serviços de Escritório","Outras atividades de serviços prestados às empresas",93,29,"631.39","763354.06",1209,13,"82997","#b7834b","/static/img/icons/industry_section/industry_section_n.png"
2003,"Indústrias de Transformação","Produtos Alimentícios","Fabricação de sorvetes",4,33,"431.24","4312.4",10,2,"10538","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Outros Serviços","Reparação e Manutenção de Equipamentos","Manutenção de equipamentos de comunicação",37,29,"504.38","69100.34",137,3,"95126","#c7c7c7","/static/img/icons/industry_section/industry_section_s.png"
2003,"Educação","Educação","Ensino fundamental",49,36,"1149.4","1817208.19",1581,32,"85139","#d66011","/static/img/icons/industry_section/industry_section_p.png"
2003,"Educação","Educação","Educação superior - graduação",7,38,"969.59","155135.61",160,22,"85317","#d66011","/static/img/icons/industry_section/industry_section_p.png"
2003,"Construção","Construção de Edifícios","Construção de edifícios",162,35,"879.38","1912660.18",2175,13,"41204","#E87600","/static/img/icons/industry_section/industry_section_f.png"
2003,"Comércio","Comércio Varejista","Varejo de mercadorias em geral",33,27,"715.74","194683.12",272,8,"47130","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Atividades Administrativas","Aluguéis não-imobiliários","Locação de automóveis",32,31,"857.89","152705.37",178,5,"77110","#b7834b","/static/img/icons/industry_section/industry_section_n.png"
2003,"Atividades Financeiras","Seguros e Previdência Complementar","Previdência complementar aberta",6,32,"1565.49","73578.04",47,7,"65421","#408e60","/static/img/icons/industry_section/industry_section_k.png"
2003,"Educação","Educação","Ensino de arte e cultura",70,34,"1615.5","1705978.14",1056,15,"85929","#d66011","/static/img/icons/industry_section/industry_section_p.png"
2003,"Indústrias de Transformação","Produtos de metal","Fabricação de outros produtos de metal",9,28,"533.98","29903.01",56,6,"25993","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Indústrias de Transformação","Móveis","Fabricação de móveis de madeira",34,31,"507.18","80134.69",158,4,"31012","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Indústrias de Transformação","Confecção e Vestuário","Confecção de roupas íntimas",11,34,"515.03","18541.17",36,3,"14118","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Comércio","Comércio Atacadista","Atacato de artigos de escritório e de papelaria",15,32,617,"34552.48",56,3,"46478","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Comércio","Comércio Varejista","Varejo de carnes e pescados",90,30,"556.37","191949.51",345,3,"47229","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Indústrias de Transformação","Produtos Têxteis","Acabamentos em fios, tecidos e artefatos têxteis",12,29,"570.11","16533.3",29,2,"13405","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Indústrias de Transformação","Veículos Automotores","Recondicionamento e recuperação de motores para automóveis",2,35,"915.24","44846.91",49,24,"29506","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Transporte e correio","Transporte Terrestre","Transporte rodoviário de carga",35,32,"578.13","189628.89",328,9,"49302","#9edae5","/static/img/icons/industry_section/industry_section_h.png"
2003,"Educação","Educação","Ensino de esportes",59,32,"803.8","491122.47",611,10,"85911","#d66011","/static/img/icons/industry_section/industry_section_p.png"
2003,"Comércio","Comércio Atacadista","Representantes comerciais de outros produtos",8,33,"769.23","16153.9",21,2,"46184","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Indústrias de Transformação","Produtos eletrônicos","Fabricação de periféricos para equipamentos de informática",7,28,"1224.53","77145.87",63,9,"26221","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Serviços Especializados","Atividades jurídicas, de contabilidade e de auditoria","Atividades jurídicas",163,29,"684.64","401887.63",587,3,"69117","#cc0000","/static/img/icons/industry_section/industry_section_m.png"
2003,"Atividades Administrativas","Serviços para Edifícios","Condomínios prediais",1290,37,"630.05","3006619.32",4772,3,"81125","#b7834b","/static/img/icons/industry_section/industry_section_n.png"
2003,"Informação e Comunicação","Prestação de Serviços de Informação","Outras atividades de prestação de serviços de informação",333,29,"784.25","3555029.34",4533,13,"63992","#57D200","/static/img/icons/industry_section/industry_section_j.png"
2003,"Comércio","Comércio Varejista","Varejo de livros, jornais, revistas e papelaria",121,27,"653.89","341985.93",523,4,"47610","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Indústrias de Transformação","Produtos Alimentícios","Fabricação de produtos de panificação",48,28,"483.5","150371.55",311,6,"10911","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Indústrias de Transformação","Produtos de minerais não-metálicos","Fabricação de artefatos de concreto e materiais semelhantes",13,33,"675.06","102610.54",152,11,"23303","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Saúde e serviços sociais","Saúde Humana","Atendimento hospitalar",18,33,"918.93","875741.29",953,52,"86101","#800000","/static/img/icons/industry_section/industry_section_q.png"
2003,"Indústrias de Transformação","Produtos Diversos","Fabricação de artefatos para pesca",4,29,"314.48","3773.87",12,3,"32302","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Comércio","Comércio Varejista","Varejo de produtos alimentícios em geral",31,29,"560.53","80716.7",144,4,"47296","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Outros Serviços","Reparação e Manutenção de Equipamentos","Manutenção de objetos e equipamentos domésticos",43,31,"521.34","65689.83",126,2,"95291","#c7c7c7","/static/img/icons/industry_section/industry_section_s.png"
2003,"Atividades Financeiras","Seguros e Previdência Complementar","Previdência complementar fechada",9,40,"2650.27","551256.56",208,23,"65413","#408e60","/static/img/icons/industry_section/industry_section_k.png"
2003,"Comércio","Comércio Atacadista","Atacado de produtos alimentícios",19,30,"1024.07","70661.04",69,3,"46371","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Informação e Comunicação","Rádio e Televisão","Atividades de televisão aberta",8,33,"1703.54","730822.01",429,53,"60217","#57D200","/static/img/icons/industry_section/industry_section_j.png"
2003,"Alojamento e Alimentação","Alojamento","Outros tipos de alojamento",72,33,"431.8","122633.03",284,3,"55906","#FFC41C","/static/img/icons/industry_section/industry_section_i.png"
2003,"Indústrias de Transformação","Máquinas e Equipamentos","Fabricação de máquinas para transporte de cargas e pessoas",2,32,"1757.01","93121.95",53,26,"28224","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Outros Serviços","Organizações Associativas","Organizações religiosas",53,37,"887.04","338852.77",382,7,"94910","#c7c7c7","/static/img/icons/industry_section/industry_section_s.png"
2003,"Atividades Financeiras","Serviços Financeiros","Bancos múltiplos, com carteira comercial",51,36,"2872.12","4101387.83",1428,28,"64221","#408e60","/static/img/icons/industry_section/industry_section_k.png"
2003,"Atividades Financeiras","Seguros e Previdência Complementar","Seguros não-vida",11,34,"2120.13","167490.51",79,7,"65120","#408e60","/static/img/icons/industry_section/industry_section_k.png"
2003,"Transporte e correio","Transporte Aéreo","Transporte aéreo de passageiros regular",5,33,"1444.5","212341.74",147,29,"51111","#9edae5","/static/img/icons/industry_section/industry_section_h.png"
2003,"Atividades Financeiras","Seguros e Previdência Complementar","Seguros de vida",9,30,"1718.06","68722.4",40,4,"65111","#408e60","/static/img/icons/industry_section/industry_section_k.png"
2003,"Indústrias de Transformação","Outros Equipamentos de Transporte","Fabricação de motocicletas",1,38,"525.5",1051,2,2,"30911","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Construção","Serviços Especializados para Construção","Instalações elétricas",9,33,"756.06","113410.42",150,16,"43215","#E87600","/static/img/icons/industry_section/industry_section_f.png"
2003,"Atividades Financeiras","Serviços Financeiros","Sociedades de crédito ao microempreendedor",20,33,"1167.03","208898.86",179,8,"64379","#408e60","/static/img/icons/industry_section/industry_section_k.png"
2003,"Indústrias de Transformação","Produtos eletrônicos","Fabricação de aparelhos de áudio e vídeo",1,30,"1600.92","22412.95",14,14,"26400","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Comércio","Comércio Atacadista","Atacado de cereais e leguminosas beneficiados",3,27,"762.95","43488.69",57,19,"46320","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Serviços Especializados","Publicidade e pesquisa de mercado","Pesquisas de mercado e de opinião pública",3,29,"1516.76","19717.96",13,4,"73203","#cc0000","/static/img/icons/industry_section/industry_section_m.png"
2003,"Saneamento Básico","Esgoto e Saneamento","Gestão de redes de esgoto",12,37,"1129.41","1574409.7",1394,116,"37011","#2F2F6D","/static/img/icons/industry_section/industry_section_e.png"
2003,"Agropecuária","Confidential","Atividades de apoio à pecuária",2,31,"320.33",1922,6,3,"01628","#105B10","/static/img/icons/industry_section/industry_section_a.png"
2003,"Agropecuária","Confidential","Cultivo de algodão herbáceo",1,29,"421.17","7581.06",18,18,"01121","#105B10","/static/img/icons/industry_section/industry_section_a.png"
2003,"Indústrias de Transformação","Produtos de Madeira","Fabricação de estruturas de madeira",11,31,"493.83","23703.9",48,4,"16226","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Educação","Educação","Educação infantil - pré-escola",49,30,"452.33","156960.2",347,7,"85121","#d66011","/static/img/icons/industry_section/industry_section_p.png"
2003,"Agropecuária","Confidential","Cultivo de outras plantas de lavoura temporária",5,23,"376.03","10152.99",27,5,"01199","#105B10","/static/img/icons/industry_section/industry_section_a.png"
2003,"Comércio","Comércio Atacadista","Representantes comerciais de material de construção",9,29,"505.81","19221.04",38,4,"46133","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Agropecuária","Confidential","Atividades de apoio à agricultura",6,44,"2868.55","3275889.12",1142,190,"01610","#105B10","/static/img/icons/industry_section/industry_section_a.png"
2003,"Agropecuária","Produção Florestal","Produção florestal - florestas plantadas",2,33,"367.52","1837.6",5,2,"02101","#105B10","/static/img/icons/industry_section/industry_section_a.png"
2003,"Atividades Financeiras","Serviços Financeiros","Crédito cooperativo",12,31,"1949.34","231972.36",119,9,"64247","#408e60","/static/img/icons/industry_section/industry_section_k.png"
2003,"Indústrias de Transformação","Manutenção de máquinas e equipamentos","Manutenção de máquinas e equipamentos da indústria mecânica",21,30,"1233.8","273905.44",222,10,"33147","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Atividades Financeiras","Atividades de Serviços Financeiros","Serviços financeiros",11,34,"1290.62","156165.56",121,11,"66193","#408e60","/static/img/icons/industry_section/industry_section_k.png"
2003,"Comércio","Comércio Atacadista","Atacado de carnes e pescado",10,35,"618.58","38970.71",63,6,"46346","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Atividades Administrativas","Serviços para Edifícios","Limpeza em prédios e em domicílios",19,35,"341.47","1298290.57",3802,200,"81214","#b7834b","/static/img/icons/industry_section/industry_section_n.png"
2003,"Comércio","Comércio Atacadista","Atacado de calçados e artigos de viagem",3,27,"482.42",3377,7,2,"46435","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Informação e Comunicação","Edição e impressão","Impressão de revistas",2,31,"1152.02","29952.71",26,13,"58239","#57D200","/static/img/icons/industry_section/industry_section_j.png"
2003,"Indústrias de Transformação","Produtos de minerais não-metálicos","Aparelhamento e outros trabalhos em pedras",8,27,"484.65","13570.46",28,3,"23915","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Transporte e correio","Transporte Terrestre","Transporte rodoviário coletivo de passageiros municipal",13,33,"944.04","2430906.09",2575,198,"49213","#9edae5","/static/img/icons/industry_section/industry_section_h.png"
2003,"Comércio","Comércio Atacadista","Atacado de artigos do vestuário",13,32,"519.65","17668.4",34,2,"46427","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Atividades Financeiras","Atividades de Serviços Financeiros","Corretoras de Títulos de Valores Mobiliários",6,28,"727.86","9462.3",13,2,"66126","#408e60","/static/img/icons/industry_section/industry_section_k.png"
2003,"Indústrias de Transformação","Manutenção de máquinas e equipamentos","Manutenção de aeronaves",11,33,"895.02","268507.26",300,27,"33163","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Atividades Financeiras","Serviços Financeiros","Caixas econômicas",15,41,"3794.6","2823189.82",744,49,"64239","#408e60","/static/img/icons/industry_section/industry_section_k.png"
2003,"Administração Pública","Administração Pública","Regulação de atividades econômicas",1,46,"3043.04","273874.35",90,90,"84132","#752277","/static/img/icons/industry_section/industry_section_o.png"
2003,"Atividades Administrativas","Aluguéis não-imobiliários","Aluguel de outros objetos pessoais e domésticos",4,29,"497.47","15919.23",32,8,"77292","#b7834b","/static/img/icons/industry_section/industry_section_n.png"
2003,"Educação","Educação","Educação profissional",5,34,"356.62","7845.68",22,4,"85414","#d66011","/static/img/icons/industry_section/industry_section_p.png"
2003,"Informação e Comunicação","Serviços de Tecnologia da Informação","Desenvolvimento softwares customizáveis",17,28,"1827.26","177244.52",97,5,"62023","#57D200","/static/img/icons/industry_section/industry_section_j.png"
2003,"Indústrias de Transformação","Produtos eletrônicos","Fabricação de aparelhos eletromédicos e eletroterapêuticos",3,25,"1150.4","29910.59",26,8,"26604","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Indústrias de Transformação","Máquinas e Equipamentos","Fabricação de máquinas para a indústria do plástico",2,24,"479.47","3835.81",8,4,"28666","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Indústrias de Transformação","Produtos Químicos","Fabricação de cosméticos, perfumaria e higiene pessoal",1,16,"328.75","657.5",2,2,"20631","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Indústrias de Transformação","Produtos Alimentícios","Fabricação de alimentos e pratos prontos",10,34,"618.3","30915.05",50,5,"10961","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Indústrias de Transformação","Produtos Alimentícios","Fabricação de biscoitos e bolachas",5,31,"317.18","7929.57",25,5,"10929","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Indústrias de Transformação","Couro e Calçados","Fabricação de outros artefatos de couro",4,32,"425.07","5951.07",14,3,"15297","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Indústrias de Transformação","Produtos eletrônicos","Fabricação de aparelhos telefônicos",2,29,"2407.34","421286.03",175,87,"26329","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Comércio","Comércio Atacadista","Representantes comerciais de combustíveis e químicos",1,39,"833.63","5001.78",6,6,"46125","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Indústrias de Transformação","Produtos de minerais não-metálicos","Fabricação de artigos de vidro",2,31,"626.95","23824.35",38,19,"23192","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Comércio","Comércio Atacadista","Atacado de animais, alimentos para animais e matérias-primas agrícolas",1,31,"780.83","12493.36",16,16,"46231","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Atividades Administrativas","Aluguéis não-imobiliários","Aluguel de equipamentos para escritório",5,26,"864.8","26808.89",31,6,"77331","#b7834b","/static/img/icons/industry_section/industry_section_n.png"
2003,"Indústrias de Transformação","Produtos de borracha e de material plástico","Fabricação de tubos e acessórios de material plástico",4,24,"486.3","16047.99",33,8,"22234","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Administração Pública","Administração Pública","Justiça",7,38,"5962.79","43725205.94",7333,1047,"84230","#752277","/static/img/icons/industry_section/industry_section_o.png"
2003,"Educação","Educação","Educação de nível tecnológico",2,43,2438,"1416482.71",581,290,"85422","#d66011","/static/img/icons/industry_section/industry_section_p.png"
2003,"Serviços Especializados","Pesquisa e desenvolvimento científico","P&D em ciências sociais e humanas",2,36,"833.37","36668.71",44,22,"72207","#cc0000","/static/img/icons/industry_section/industry_section_m.png"
2003,"Indústrias de Transformação","Produtos de Madeira","Fabricação de madeira laminada e de chapas de madeira",3,32,"496.59","21850.35",44,14,"16218","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Indústrias de Transformação","Manutenção de máquinas e equipamentos","Manutenção de máquinas e equipamentos elétricos",1,25,"688.19","16516.65",24,24,"33139","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Indústrias de Transformação","Produtos de metal","Fabricação de estruturas metálicas",4,30,"530.12","16433.74",31,7,"25110","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Indústrias de Transformação","Impressão e Reprodução de Gravações","Reprodução de materiais gravados",2,28,"373.62","747.24",2,1,"18300","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Indústrias de Transformação","Outros Equipamentos de Transporte","Construção de embarcações e estruturas flutuantes",1,36,"304.51","913.53",3,3,"30113","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Indústrias de Transformação","Móveis","Fabricação de móveis de metal",1,24,"563.67","1691.01",3,3,"31021","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Atividades Administrativas","Aluguéis não-imobiliários","Aluguel de máquinas e equipamentos para construção",3,33,"544.91","4359.34",8,2,"77322","#b7834b","/static/img/icons/industry_section/industry_section_n.png"
2003,"Comércio","Comércio Varejista","Varejo de GLP",8,30,"511.66","27629.97",54,6,"47849","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Indústrias de Transformação","Produtos Químicos","Fabricação de tintas, vernizes e esmaltes",1,20,"637.04","1911.14",3,3,"20711","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Indústrias de Transformação","Produtos Alimentícios","Fabricação de sucos de frutas, hortaliças e legumes",1,41,468,468,1,1,"10333","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Indústrias de Transformação","Produtos de borracha e de material plástico","Fabricação de embalagens de material plástico",1,18,"410.38","4103.84",10,10,"22226","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Agropecuária","Confidential","Criação de aves",1,21,360,360,1,1,"01555","#105B10","/static/img/icons/industry_section/industry_section_a.png"
2003,"Indústrias de Transformação","Produtos Químicos","Fabricação de outros produtos químicos",1,20,644,1932,3,3,"20991","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Indústrias de Transformação","Produtos Têxteis","Fabricação de artefatos têxteis para uso doméstico",1,28,"1564.37","7821.85",5,5,"13511","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Indústrias de Transformação","Papel e Celulose","Fabricação de produtos de papel",1,20,"368.93","368.93",1,1,"17419","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Indústrias de Transformação","Máquinas e Equipamentos","Fabricação de máquinas para saneamento",1,20,"481.31","1443.95",3,3,"28259","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Comércio","Comércio Atacadista","Representantes comerciais de produtos agrícolas",2,28,466,932,2,1,"46117","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2003,"Indústrias de Transformação","Produtos Químicos","Fabricação de produtos de limpeza",1,19,"309.34","618.68",2,2,"20622","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Organismos Internacionais","Organismos Internacionais","Organismos internacionais",2,35,"606.52","4245.67",7,3,"99008","#4C4C4C","/static/img/icons/industry_section/industry_section_u.png"
2003,"Eletricidade e Gás","Eletricidade e gás","Distribuição de energia elétrica",2,44,"4764.37","6155573.92",1292,646,"35140","#e377c2","/static/img/icons/industry_section/industry_section_d.png"
2003,"Indústrias de Transformação","Produtos de Madeira","Fabricação de embalagens de madeira",1,31,361,722,2,2,"16234","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Eletricidade e Gás","Eletricidade e gás","Atacado de energia elétrica",1,23,770,770,1,1,"35131","#e377c2","/static/img/icons/industry_section/industry_section_d.png"
2003,"Construção","Obras de Infra-estrutura","Construção de obras-de-arte",2,38,"578.44","10990.51",19,9,"42120","#E87600","/static/img/icons/industry_section/industry_section_f.png"
2003,"Informação e Comunicação","Produção cinematográfica, de vídeos e de programas de televisão","Atividades de exibição cinematográfica",1,38,"785.26","14919.95",19,19,"59146","#57D200","/static/img/icons/industry_section/industry_section_j.png"
2003,"Atividades Financeiras","Serviços Financeiros","Sociedades de capitalização",1,31,"1926.58","15412.65",8,8,"64506","#408e60","/static/img/icons/industry_section/industry_section_k.png"
2003,"Indústrias de Transformação","Produtos de metal","Fabricação de artigos de metal para uso doméstico",1,29,"475.29","10931.83",23,23,"25934","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2003,"Indústrias de Transformação","Produtos Alimentícios","Fabricação de conservas de frutas",1,24,"407.37","1629.5",4,4,"10317","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2004,"Comércio","Comércio Varejista","Varejo de tintas e materiais para pintura",251,32,"747.68","1412378.35",1889,7,"47415","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2004,"Comércio","Comércio Varejista","Varejo de equipamentos e suprimentos de informática",183,27,"730.74","543673.77",744,4,"47512","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2004,"Atividades Administrativas","Agências de viagens","Agências de viagens",95,31,"685.64","320884.05",468,4,"79112","#b7834b","/static/img/icons/industry_section/industry_section_n.png"
2004,"Indústrias de Transformação","Móveis","Fabricação de móveis de madeira",28,31,"511.34","60338.76",118,4,"31012","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2004,"Alojamento e Alimentação","Alimentação","Restaurantes",1030,29,"465.26","3404351.8",7317,7,"56112","#FFC41C","/static/img/icons/industry_section/industry_section_i.png"
2004,"Atividades Administrativas","Serviços de Escritório","Outras atividades de serviços prestados às empresas",90,31,"615.25","423913.02",689,7,"82997","#b7834b","/static/img/icons/industry_section/industry_section_n.png"
2004,"Saúde e serviços sociais","Saúde Humana","Atenção ambulatorial",348,31,"658.07","795616.44",1209,3,"86305","#800000","/static/img/icons/industry_section/industry_section_q.png"
2004,"Comércio","Comércio Varejista","Varejo de peças e acessórios para aparelhos eletroeletrônicos",623,29,"617.42","1413905.15",2290,3,"47571","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2004,"Outros Serviços","Reparação e Manutenção de Equipamentos","Manutenção de objetos e equipamentos domésticos",50,32,"547.3","82095.62",150,3,"95291","#c7c7c7","/static/img/icons/industry_section/industry_section_s.png"
2004,"Saúde e serviços sociais","Saúde Humana","Serviços diagnóstico e terapia",72,33,"979.4","770794.94",787,10,"86402","#800000","/static/img/icons/industry_section/industry_section_q.png"
2004,"Indústrias de Transformação","Impressão e Reprodução de Gravações","Serviços de pré-impressão",25,30,"788.07","117423.84",149,5,"18211","#5E1F05","/static/img/icons/industry_section/industry_section_c.png"
2004,"Comércio","Comércio Varejista","Varejo de tecidos e artigos de cama, mesa e banho",66,32,"628.14","148869.45",237,3,"47555","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2004,"Comércio","Comércio Varejista","Varejo de fármacos para uso humano e veterinário",293,29,"770.79","1131531.82",1468,5,"47717","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2004,"Informação e Comunicação","Telecomunicações","Telecomunicações por fio",26,30,"1448.61","3776537.69",2607,100,"61108","#57D200","/static/img/icons/industry_section/industry_section_j.png"
2004,"Alojamento e Alimentação","Alimentação","Serviços ambulantes de alimentação",38,28,"522.47","106062.44",203,5,"56121","#FFC41C","/static/img/icons/industry_section/industry_section_i.png"
2004,"Informação e Comunicação","Serviços de Tecnologia da Informação","Desenvolvimento de programas de computador sob encomenda",29,27,"1409.58","352395.64",250,8,"62015","#57D200","/static/img/icons/industry_section/industry_section_j.png"
2004,"Informação e Comunicação","Prestação de Serviços de Informação","Outras atividades de prestação de serviços de informação",346,28,"919.5","4974530.84",5410,15,"63992","#57D200","/static/img/icons/industry_section/industry_section_j.png"
2004,"Comércio","Comércio Varejista","Varejo de eletrodomésticos e equipamentos de áudio e vídeo",111,29,"907.85","642762.43",708,6,"47539","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2004,"Comércio","Comércio Varejista","Varejo de bebidas",27,30,"481.83","79985.15",166,6,"47237","#17bcef","/static/img/icons/industry_section/industry_section_g.png"
2004,"Outros Serviços","Organizações Associativas","Associações de defesa de direitos sociais",338,34,"844.59","4134316.86",4895,14,"94308","#c7c7c7","/static/img/icons/industry_section/industry_section_s.png"
2004,"Alojamento e Alimentação","Alimentação","Serviços de catering e bufê",46,29,"470.5","150563.19",320,6,"56201","#FFC41C","/static/img/icons/industry_section/industry_section_i.png"
2004,"Outros Serviços","Outras atividades de serviços pessoais","Cabeleireiros",60,30,"531.63","83466.1",157,2,"96025","#c7c7c7","/static/img/icons/industry_section/industry_section_s.png"
2004,"Serviços Especializados","Atividades jurídicas, de contabilidade e de auditoria","Consultoria e auditoria contábil e tributária",115,30,"561.24","285674.75",509,4,"69206","#cc0000","/static/img/icons/industry_section/industry_section_m.png"
2004,"Educação","Educação","Ensino de esportes",60,32,"793.33",452996,571,9,"85911","#d66011","/static/img/icons/industry_section/industry_section_p.png"
